Open,High,Low,Close,Adjusted Closing Amount,Volume Traded (in Millions)
28.290001,28.450001,27.950001,28.045,26.263405,0.000143548
28.115,28.342501,27.950001,28.262501,26.467089,0.0001455164
28.1775,28.262501,28.07,28.129999,26.343006,8.68072e-05
28.264999,28.577499,28.157499,28.25,26.455385,0.0001189472
28.35,28.415001,28.172501,28.262501,26.467089,8.58124e-05
28.424999,28.584999,28.282499,28.4725,26.663748,0.0001151172
28.577499,28.639999,28.377501,28.514999,26.703552,9.74336e-05
28.754999,29.1875,28.68,29.012501,27.169443,0.000144944
29.424999,29.672501,29.049999,29.075001,27.227982,0.00025616399999999997
29.3375,29.495001,29.1875,29.334999,27.47146,0.0001503472
29.1975,29.360001,28.93,29.245001,27.387178,0.0001407696
29.469999,29.5425,29.282499,29.407499,27.539354,0.0001426088
29.3325,29.459999,29.195,29.387501,27.520622,9.44996e-05
29.545,29.5525,29.362499,29.3675,27.501894,9.8214e-05
29.3125,29.440001,28.450001,29.280001,27.419952,8.01384e-05
29.215,29.344999,29.0825,29.264999,27.405905,9.650320000000001e-05
29.202499,29.227501,29.07,29.15,27.298206,9.27708e-05
29.275,29.434999,29.25,29.4125,27.544035,9.41548e-05
29.487499,29.59,29.327499,29.5625,27.684507,0.000192516
28.577499,28.924999,28.327499,28.897499,27.06175,0.0002645368
28.8475,28.965,28.525,28.620001,26.801876,0.000138248
28.467501,28.8025,28.362499,28.43,26.623953,0.0001514468
28.4125,28.557501,28.299999,28.385,26.581812,0.0001056776
28.365,28.442499,27.6325,27.872499,26.101864,0.0001753032
27.85,28.0875,27.807501,27.897499,26.125277,0.00011332680000000001
27.745001,27.865,27.387501,27.4575,25.845247,0.0001077304
27.1325,27.5625,27.0275,27.209999,25.61228,0.000123348
27.52,27.627501,27.365,27.602501,25.981737,0.00013024
27.577499,27.93,27.424999,27.764999,26.134687,9.701680000000001e-05
27.469999,27.83,27.012501,27.719999,26.092333,0.0002367056
27.772499,27.772499,26.4575,26.9475,25.365196,0.000228538
26.780001,27.217501,26.637501,27.1075,25.515795,0.00013657560000000001
26.9275,26.952499,26.02,26.4275,24.875725,0.000204702
26.6425,26.92,26.540001,26.7775,25.205173,0.00012905799999999998
26.674999,27.557501,26.65,27.497499,25.882895,0.000235362
27.452499,27.5875,27.2075,27.487499,25.873486,0.00011052800000000001
27.43,27.635,27.415001,27.514999,25.899366,0.00011371559999999999
27.530001,27.997499,27.502501,27.932501,26.292353,0.0001170584
27.987499,28.105,27.85,27.950001,26.30883,0.00010386199999999999
27.84,27.877501,27.5825,27.807501,26.174694,0.00010970560000000001
27.782499,27.967501,27.737499,27.9475,26.306475,4.59036e-05
27.8575,28.1175,27.8475,27.8925,26.254705,0.00010877599999999999
27.695,28.0075,27.5175,27.865,26.228811,0.0001141152
27.9,28.049999,27.567499,27.629999,26.007614,0.00014464920000000002
27.592501,27.735001,27.2575,27.372499,25.76523,0.0001483476
27.2925,27.522499,27.2125,27.475,25.861712,0.00010611199999999999
27.5,27.5075,27.0625,27.2775,25.675816,0.000137298
27.375,27.59,27.297501,27.487499,25.873486,0.000104782
27.315001,27.797501,27.290001,27.7575,26.127632,0.00011999479999999999
27.715,28.1075,27.65,28.030001,26.38413,0.0001082732
28.077499,28.674999,28.077499,28.487499,26.814764,0.0001376104
28.3225,28.75,28.122499,28.325001,26.661804,0.00010549760000000001
28.459999,28.98,28.4375,28.797501,27.106558,0.00017493520000000002
28.76,29.049999,28.745001,28.797501,27.106558,0.00013612719999999998
28.844999,29.182501,28.807501,28.955,27.254812,0.00018609800000000002
29.1175,29.125,28.9125,28.9925,27.290113,0.0001774044
28.950001,29.344999,28.9375,29.16,27.447777,0.0001111176
29.184999,29.375,29.17,29.237499,27.520725,8.570000000000001e-05
29.200001,29.35,29.195,29.264999,27.546612,9.51328e-05
29.0875,29.127501,28.91,29.0725,27.365417,0.0001043436
28.897499,29.129999,28.897499,29.129999,27.419537,5.6998e-05
29.129999,29.450001,29.122499,29.315001,27.593679,7.31876e-05
29.379999,29.504999,29.049999,29.190001,27.476017,8.36236e-05
29.112499,29.2775,29.1,29.182501,27.468958,6.0158e-05
29.1625,29.299999,28.8575,28.955,27.254812,0.0001223452
28.950001,29.0825,28.690001,29.0375,27.332472,0.0001151276
28.9625,29.127501,28.9375,29.004999,27.301882,8.447239999999999e-05
28.98,29.215,28.952499,29.1525,27.44072,8.87744e-05
29.195,29.540001,29.1175,29.477501,27.746635,0.0001270076
29.487499,29.8575,29.485001,29.747499,28.00078,0.0001342476
29.692499,29.844999,29.575001,29.7775,28.02902,9.78484e-05
29.684999,29.9825,29.65,29.9375,28.179626,0.0001103544
29.725,29.825001,29.5525,29.8125,28.061964,0.0001083448
29.7775,29.905001,29.702499,29.76,28.012547,0.0001044476
29.584999,30.059999,29.555,30.0,28.238459,0.00013775919999999998
30.0,30.125,29.9275,29.997499,28.236099,9.4852e-05
29.85,30.022499,29.842501,29.945,28.186682,0.0001023892
30.112499,30.112499,29.932501,30.0,28.238459,0.0001303916
30.0,30.202499,29.942499,30.02,28.25728,8.82008e-05
29.887501,30.025,29.875,29.9925,28.231396,9.2844e-05
30.105,30.525,30.07,30.469999,28.680853,0.0001295104
30.4175,30.610001,30.4,30.485001,28.694981,0.00010535039999999999
30.535,30.5875,30.4,30.487499,28.697329,8.22516e-05
30.2325,30.407499,30.165001,30.407499,28.622028,0.00012151000000000001
30.2875,30.3475,30.155001,30.3375,28.556139,0.000196804
31.7575,32.622501,31.752501,32.1875,30.297508,0.00044794
31.995001,32.3475,31.945,32.1325,30.245741,0.0001348416
32.077499,32.297501,32.040001,32.27,30.375166,9.80292e-05
32.282501,32.625,32.224998,32.572498,30.659901,0.0001073836
32.634998,33.022499,32.612499,32.8825,30.951704,0.0001527352
32.837502,33.055,32.805,33.009998,31.071714,9.201640000000001e-05
32.912498,33.112499,32.779999,33.105,31.296236,0.0001133996
33.115002,33.235001,33.012501,33.029999,31.225332,8.0262e-05
33.27,33.455002,33.1875,33.322498,31.501852,9.21416e-05
33.3675,33.772499,33.3125,33.755001,31.910723,0.0001329048
33.880001,34.067501,33.654999,33.877499,32.026535,0.0001424924
33.9175,33.974998,33.709999,33.837502,31.988714,9.033839999999999e-05
33.775002,33.9575,33.775002,33.93,32.076157,8.87928e-05
34.057499,34.1875,33.994999,34.174999,32.307777,9.80288e-05
34.107498,34.279999,34.0275,34.2775,32.404678,8.33476e-05
34.345001,34.369999,34.075001,34.1325,32.267593,8.31528e-05
33.977501,34.165001,33.82,34.165001,32.298328,8.710639999999999e-05
34.285,34.360001,34.07,34.232498,32.362125,8.10296e-05
34.27,34.360001,34.174999,34.247501,32.376316,9.393160000000001e-05
34.4725,35.037498,34.400002,34.947498,33.038067,0.0001456584
35.0,35.07,34.689999,34.740002,32.841908,0.00010484399999999999
34.695,34.9575,34.647499,34.945,33.035709,8.44324e-05
34.842499,34.942501,34.650002,34.834999,32.931713,8.7e-05
34.764999,34.994999,34.697498,34.880001,32.974247,6.97852e-05
34.737499,34.950001,34.705002,34.75,32.85136,7.48288e-05
34.685001,34.697498,34.262501,34.669998,32.775726,8.86236e-05
34.8125,34.84,34.66,34.785,32.884449,7.84512e-05
34.712502,34.857498,34.705002,34.799999,32.898621,6.968680000000001e-05
34.825001,34.912498,34.709999,34.747501,32.848999,6.123640000000001e-05
34.852501,35.1875,34.7575,35.115002,33.196411,0.0001027672
35.18,35.255001,35.064999,35.172501,33.250774,7.692799999999999e-05
35.25,35.25,34.9725,34.997501,33.085339,0.00017554
35.099998,35.375,35.057499,35.365002,33.432755,8.6168e-05
35.5275,35.700001,34.932499,34.959999,33.049881,0.00015811959999999998
34.962502,35.400002,34.939999,35.355,33.423306,0.0001034408
35.314999,35.395,35.1525,35.23,33.305134,8.13852e-05
35.375,35.435001,35.087502,35.16,33.238949,8.958240000000001e-05
34.8475,35.305,34.654999,35.220001,33.295681,9.43004e-05
35.227501,36.009998,35.154999,35.950001,33.985794,0.0001334992
35.919998,36.122501,35.797501,36.029999,34.06142,0.00011676
36.047501,36.125,35.875,35.982498,34.016518,8.48292e-05
35.93,36.067501,35.752499,35.915001,33.952702,7.86468e-05
35.927502,36.029999,35.762501,35.924999,33.962162,7.99428e-05
35.8125,36.2225,35.7925,36.192501,34.215054,7.95656e-05
36.055,36.365002,35.952499,36.005001,34.037788,0.0001108716
36.072498,36.130001,35.862499,35.915001,33.952702,8.4596e-05
35.932499,36.044998,35.817501,35.834999,33.877075,6.66888e-05
35.900002,35.970001,35.724998,35.7925,33.836891,7.573359999999999e-05
35.735001,35.837502,35.014999,35.407501,33.472935,0.0001215176
35.400002,35.537498,35.252499,35.450001,33.513107,8.14e-05
35.477501,35.595001,35.262501,35.262501,33.335846,7.129160000000001e-05
35.369999,35.470001,35.217499,35.4575,33.520199,6.632840000000001e-05
35.352501,35.509998,35.2775,35.299999,33.3713,5.879e-05
35.470001,35.5,35.112499,35.169998,33.248398,6.931359999999999e-05
35.305,35.73,35.290001,35.610001,33.664368,9.327840000000001e-05
35.610001,35.669998,35.462502,35.567501,33.624203,6.928360000000001e-05
35.875,35.987499,35.794998,35.91,33.947975,6.85372e-05
35.977501,36.224998,35.967499,36.1325,34.158314,7.5486e-05
36.1175,36.150002,35.845001,35.919998,33.957428,8.01648e-05
35.98,36.040001,35.827499,35.947498,33.983433,5.69852e-05
36.022499,36.075001,35.817501,35.912498,33.950344,8.344159999999999e-05
36.275002,36.799999,36.240002,36.645,34.642818,0.00013441159999999999
36.884998,37.022499,36.709999,36.877499,34.862621,0.0001814088
36.397499,36.872501,36.067501,36.764999,34.756264,0.000182788
36.630001,36.785,36.452499,36.6325,34.631001,9.34876e-05
36.689999,37.244999,36.689999,37.240002,35.205315,0.0001093108
37.2575,38.424999,37.2575,38.252499,36.162487,0.00019500960000000002
38.467499,38.720001,38.362499,38.497501,36.394108,0.0001565216
38.407501,38.485001,38.0275,38.314999,36.221577,0.00010322280000000001
38.112499,38.517502,38.077499,38.487499,36.534824,0.0001090204
38.674999,39.105,38.6675,39.025002,37.045067,0.000130108
39.002499,39.162498,38.762501,38.924999,36.950138,0.0001040388
38.985001,39.014999,38.68,38.8675,36.895557,8.0194e-05
38.400002,38.642502,37.427502,37.5625,35.656761,0.0002030708
37.817501,38.334999,37.782501,38.134998,36.200207,0.00013427279999999998
38.345001,38.494999,38.157501,38.264999,36.323616,0.00010784319999999999
38.5,38.645,38.227501,38.497501,36.544331,9.18656e-05
38.724998,38.724998,38.327499,38.450001,36.499237,7.96756e-05
38.459999,38.5425,38.1675,38.334999,36.390072,7.671200000000001e-05
38.432499,38.587502,38.2575,38.467499,36.515842,7.694240000000001e-05
38.5,38.560001,38.327499,38.4025,36.454147,8.771040000000001e-05
38.355,38.607498,38.3325,38.4175,36.468384,8.05076e-05
38.4925,38.5425,38.095001,38.189999,36.252426,9.78048e-05
38.2925,38.3325,38.055,38.294998,36.3521,6.56164e-05
38.395,38.862499,38.2225,38.862499,36.890808,0.0001110828
38.584999,38.612499,38.365002,38.482498,36.530083,0.0001013268
38.474998,38.952499,38.445,38.612499,36.653492,0.0001064996
38.755001,38.994999,38.619999,38.842499,36.871815,8.427840000000001e-05
38.8125,38.884998,38.599998,38.747501,36.781643,8.500320000000001e-05
38.797501,38.797501,36.505001,37.244999,35.355362,0.0002595308
36.435001,36.522499,35.627499,36.355,34.510529,0.00028922919999999996
36.790001,36.862499,36.287498,36.647499,34.788189,0.00013666159999999999
36.875,36.875,35.959999,36.290001,34.448818,0.0001261248
35.830002,36.119999,35.552502,36.072498,34.242352,0.00012866159999999998
35.945,36.125,35.549999,35.567501,33.762985,0.0002014444
35.915001,36.685001,35.915001,36.584999,34.728859,0.0001301656
36.717499,36.717499,36.235001,36.252499,34.413223,9.96004e-05
36.380001,36.517502,36.1525,36.467499,34.61731,8.50632e-05
36.442501,36.674999,36.279999,36.407501,34.56036,7.64252e-05
36.282501,36.790001,36.2775,36.57,34.714607,0.0001417576
36.7925,37.07,36.345001,36.455002,34.605457,0.00010276959999999999
36.252499,36.540001,35.904999,35.932499,34.109455,9.90476e-05
36.122501,36.5275,35.790001,36.4575,34.607822,8.83296e-05
36.177502,36.282501,35.57,35.919998,34.097607,0.0001259976
36.112499,36.240002,35.945,36.005001,34.17828,9.209640000000001e-05
36.220001,36.325001,35.775002,35.875,34.054871,5.7111199999999996e-05
35.922501,36.197498,35.68,36.022499,34.194897,8.62784e-05
35.755001,35.875,35.602501,35.682499,33.872147,9.65152e-05
35.724998,36.1875,35.724998,36.044998,34.216244,7.68068e-05
36.0275,36.487499,35.842499,36.264999,34.425091,8.436239999999999e-05
36.182499,36.462502,36.095001,36.3825,34.536633,7.91272e-05
36.467499,36.544998,36.205002,36.435001,34.586468,9.9538e-05
36.375,37.122501,36.360001,36.942501,35.068218,0.0001007976
36.9925,37.3325,36.8325,37.259998,35.369614,8.05284e-05
37.205002,37.724998,37.142502,37.389999,35.493008,9.517400000000001e-05
37.299999,37.532501,37.1675,37.52,35.616417,7.14752e-05
37.619999,37.855,37.487499,37.755001,35.839497,8.3692e-05
37.875,37.935001,37.547501,37.584999,35.678123,6.89748e-05
37.497501,37.610001,37.220001,37.567501,35.661518,0.0001050104
37.645,38.110001,37.474998,38.022499,36.093418,8.597280000000001e-05
37.950001,38.459999,37.950001,38.185001,36.247681,7.54156e-05
38.337502,38.482498,38.264999,38.365002,36.418545,6.3124e-05
38.4375,38.497501,36.825001,37.639999,35.730324,0.0001299052
37.4725,37.557499,37.297501,37.375,35.478779,6.88548e-05
37.474998,37.5825,37.032501,37.182499,35.296043,7.93836e-05
37.275002,37.555,37.102501,37.512501,35.609303,0.0001414744
39.82,39.9375,39.040001,39.285,37.291878,0.0002797472
39.262501,39.302502,38.755001,38.892502,36.919285,0.00010838920000000001
39.017502,39.349998,38.922501,39.0975,37.113888,8.22396e-05
39.264999,39.73,39.1675,39.702499,37.68819,8.74812e-05
39.650002,40.4575,39.567501,40.02,37.989578,0.0001448236
39.814999,40.317501,39.7775,40.264999,38.222145,0.000104526
39.974998,40.0,38.657501,38.830002,37.004711,0.0001632172
39.150002,39.642502,39.017502,39.369999,37.519325,0.0001050284
39.830002,40.052502,39.6875,39.962502,38.083969,8.849079999999999e-05
40.165001,40.549999,40.035,40.400002,38.500904,0.00011786199999999999
40.485001,40.627499,40.037498,40.237499,38.346046,0.0001106864
40.130001,40.177502,39.459999,39.465,37.609859,0.0001117624
39.465,39.875,39.18,39.375,37.52409,0.0001097124
39.375,39.4725,38.7775,39.302502,37.454987,0.000105474
39.557499,40.0,39.505001,39.945,38.067299,8.64184e-05
39.767502,40.1175,39.720001,39.994999,38.114933,7.759640000000001e-05
40.107498,40.185001,39.637501,39.817501,37.945778,7.92756e-05
39.912498,40.139999,39.817501,39.965,38.086353,0.0001019204
40.035,40.5,39.982498,40.3675,38.469929,0.00010386400000000001
40.025002,40.779999,40.0,40.727501,38.813004,0.0001180676
40.950001,40.9725,40.6525,40.837502,38.917835,0.0001090784
40.91,41.130001,40.869999,41.0,39.072704,0.0001071404
41.200001,41.235001,40.907501,41.012501,39.084602,6.63644e-05
40.9375,41.0625,40.139999,40.52,38.615261,0.00011787399999999999
40.677502,40.747501,40.130001,40.477501,38.574757,8.66068e-05
40.522499,40.560001,40.09,40.314999,38.419903,8.7714e-05
40.215,40.287498,39.6325,39.657501,37.793312,0.000114446
40.125,40.512501,39.9725,40.375,38.47707,0.0001263232
40.6525,40.990002,39.692501,40.215,38.324596,0.000286856
39.967499,39.990002,39.477501,39.912498,38.036312,0.0001796296
39.747501,39.849998,39.522499,39.57,37.709919,9.50428e-05
39.6175,40.2425,39.5,39.970001,38.091114,0.00019645840000000002
40.0275,40.125,39.5,39.6675,37.802834,0.0001130776
39.877499,39.942501,39.610001,39.682499,37.817135,8.32424e-05
39.474998,39.564999,38.4575,39.017502,37.183395,0.0002118056
38.950001,38.950001,38.1875,38.3475,36.544891,0.00015004679999999998
37.884998,38.067501,37.639999,37.9725,36.187511,0.0001865816
37.497501,37.9575,37.290001,37.637501,35.868256,0.0001775492
37.945,38.48,37.922501,38.285,36.485332,0.00014664
38.450001,38.68,38.384998,38.557499,36.745014,0.00010201680000000001
38.4725,38.57,38.174999,38.32,36.518684,8.8022e-05
38.302502,38.532501,38.0,38.529999,36.718807,0.00010519920000000001
38.564999,38.612499,38.18,38.452499,36.644958,7.479519999999999e-05
38.502499,38.772499,38.477501,38.619999,36.804581,6.49212e-05
38.407501,38.465,38.115002,38.369999,36.56633,8.065519999999999e-05
38.544998,38.860001,38.512501,38.8475,37.021385,8.513519999999999e-05
38.7425,38.872501,38.639999,38.825001,36.999943,6.96304e-05
38.952499,39.182499,38.872501,38.959999,37.128593,6.50516e-05
39.014999,39.5,38.775002,38.974998,37.142891,6.2468e-05
38.9925,39.244999,38.9375,39.137501,37.297756,6.76224e-05
39.087502,39.342499,38.932499,39.0,37.16671,6.45004e-05
39.182499,39.32,39.102501,39.247501,37.402569,6.557680000000001e-05
39.474998,40.0,39.412498,39.970001,38.091114,9.6486e-05
39.945,40.217499,39.807499,40.1175,38.231682,7.59892e-05
40.105,40.177502,39.900002,39.939999,38.062531,6.54968e-05
39.1875,39.27,38.755001,38.994999,37.161949,0.00017033680000000002
39.1525,39.4375,38.990002,39.0625,37.226273,9.58964e-05
39.2225,39.422501,38.875,39.0425,37.207226,8.793720000000001e-05
39.072498,39.355,39.049999,39.275002,37.428787,7.10288e-05
39.227501,39.387501,38.817501,39.102501,37.264393,8.48284e-05
39.307499,39.4575,39.195,39.352501,37.502647,6.800199999999999e-05
39.822498,40.900002,39.674999,40.762501,38.846363,0.0001778168
40.9725,42.017502,40.93,41.68,39.720734,0.00017880320000000002
41.974998,42.412498,41.735001,42.259998,40.273468,0.00014418719999999998
42.467499,42.485001,41.4025,41.7225,39.761234,0.0001345512
41.650002,42.125,41.32,42.0275,40.051899,0.0001655736
43.5,43.564999,42.779999,43.125,41.097813,0.00023759440000000002
43.092499,43.747501,42.93,43.5625,41.514748,0.0001401052
43.477501,43.8125,43.400002,43.702499,41.648163,9.7446e-05
43.665001,44.060001,43.5825,44.060001,41.988865,9.7638e-05
43.7775,44.025002,43.285,43.970001,41.90308,0.0001179304
43.7775,43.845001,43.567501,43.6675,41.764408,0.000100582
43.375,43.625,43.349998,43.4925,41.597034,6.792839999999999e-05
43.259998,43.369999,42.794998,42.834999,40.968185,9.913e-05
42.4925,42.580002,42.095001,42.27,40.427814,0.0001166324
42.794998,42.967499,42.575001,42.775002,40.910805,9.455e-05
42.759998,42.8475,42.41,42.537498,40.683651,8.7598e-05
42.572498,42.639999,42.389999,42.494999,40.643005,6.50496e-05
42.695,43.424999,42.695,43.285,41.398582,0.0001005252
43.34,43.75,43.262501,43.740002,41.833748,0.00010235559999999999
43.775002,43.875,43.662498,43.7425,41.836136,5.61068e-05
43.762501,43.77,43.334999,43.522499,41.625721,8.286719999999999e-05
43.575001,43.717499,42.965,43.267502,41.381847,0.0001057152
43.157501,43.23,41.790001,42.369999,40.523449,0.00016666560000000002
42.607498,43.035,42.110001,42.962502,41.090126,0.0001661088
42.487499,42.9175,42.125,42.762501,40.898846,0.00015903720000000002
43.119999,43.154999,42.407501,42.450001,40.599972,0.0001301696
42.264999,42.880001,42.099998,42.41,40.561714,0.0001094008
41.875,42.549999,41.615002,42.252499,40.411072,0.00011423999999999999
42.2575,42.610001,42.227501,42.330002,40.485195,0.0001026932
42.622501,42.75,42.205002,42.342499,40.497154,9.34208e-05
42.299999,43.2225,42.197498,43.1675,41.286201,0.0001410952
43.037498,43.0975,42.865002,42.924999,41.05426,7.763679999999999e-05
43.125,43.384998,43.0,43.067501,41.190548,9.52736e-05
43.099998,43.282501,42.912498,43.055,41.1786,8.190600000000001e-05
43.407501,43.5425,43.115002,43.4925,41.597034,0.0001606772
43.720001,44.299999,43.715,44.105,42.182831,0.0001176844
43.7575,43.8475,43.522499,43.634998,41.733318,0.0001097456
43.717499,43.855,43.3125,43.587502,41.687889,9.39024e-05
43.5425,44.005001,43.525002,43.752499,41.845707,8.37996e-05
43.669998,43.855,43.625,43.752499,41.845707,6.53976e-05
42.700001,42.8675,42.419998,42.642502,40.784073,0.00013274199999999998
42.525002,42.695,42.427502,42.650002,40.791252,8.59928e-05
42.75,42.962502,42.619999,42.77,40.906025,6.59208e-05
42.630001,42.647499,42.305,42.307499,40.463673,0.0001039996
42.540001,43.075001,42.314999,43.064999,41.188164,0.0001022236
43.1325,43.637501,42.990002,43.057499,41.180984,0.0001180716
43.134998,43.3675,43.02,43.2575,41.372272,8.97384e-05
43.360001,43.842499,43.262501,43.75,41.843307,9.464e-05
43.587502,43.9025,43.482498,43.587502,41.687889,8.22712e-05
43.637501,43.764999,43.352501,43.5825,41.683109,8.6336e-05
43.290001,43.575001,43.25,43.572498,41.673546,9.58396e-05
43.647499,43.872501,43.622501,43.82,41.910259,7.46708e-05
44.044998,44.34,43.912498,44.272499,42.34304,0.0001016724
44.474998,44.8475,44.035,44.047501,42.12785,0.00011826359999999999
44.037498,44.8125,43.767502,44.775002,42.823635,0.0001375472
44.842499,45.025002,44.5625,44.814999,42.861897,0.0001247736
44.6525,44.895,44.352501,44.615002,42.670609,0.0001297004
44.325001,44.445,44.150002,44.25,42.321522,0.0001084344
44.325001,44.860001,44.205002,44.259998,42.331074,0.00013075640000000002
44.3125,44.325001,43.299999,43.555,41.656811,0.0002044204
43.627499,43.737499,42.6325,42.7775,40.913189,0.000166116
43.0,43.0,42.514999,42.877499,41.008831,0.000156572
42.540001,42.540001,41.767502,41.990002,40.160019,0.0002025616
41.3825,41.842499,41.174999,41.7425,39.923302,0.00018419280000000002
41.717499,42.110001,41.625,41.857498,40.033291,0.00012991560000000002
41.7925,42.154999,41.689999,41.945,40.11697,0.0001889232
41.5,41.700001,40.025002,40.125,38.376293,0.0003463752
39.775002,40.970001,39.0,39.122501,37.41748,0.000290954
38.7075,40.93,38.5,40.7575,38.981224,0.00027297519999999997
40.772499,40.849998,39.767502,39.884998,38.146751,0.00020643440000000002
40.072498,40.25,38.7575,38.787498,37.097076,0.000217562
39.267502,39.4725,37.560001,39.102501,37.550835,0.0002826904
39.625,40.9725,39.377499,40.677502,39.063335,0.00024327799999999998
40.487499,41.1875,40.412498,41.084999,39.454659,0.0001301968
40.759998,41.884998,40.720001,41.842499,40.182102,0.0001625796
42.447498,43.272499,42.25,43.247501,41.531353,0.0002045888
43.09,43.705002,42.942501,43.107498,41.396915,0.00016070439999999999
43.012501,43.564999,42.855,42.962502,41.25766,0.000135722
43.2075,43.529999,42.752499,42.767502,41.070396,0.0001498864
42.950001,43.487499,42.927502,43.125,41.413712,0.00012396760000000002
43.4175,43.912498,43.384998,43.875,42.133949,0.00013524959999999998
44.087502,44.8475,44.052502,44.7425,42.967026,0.0001526488
44.775002,45.119999,44.540001,44.5975,42.827785,0.0001557124
44.814999,45.154999,44.512501,44.529999,42.762947,0.0001511284
44.634998,44.945,43.165001,43.75,42.013908,0.000195208
43.200001,44.075001,43.112499,44.052502,42.304409,0.000153816
43.802502,44.435001,43.630001,44.205002,42.450851,0.0001136056
44.477501,44.5625,44.032501,44.1675,42.414841,9.515399999999999e-05
43.735001,43.962502,43.567501,43.7575,42.021114,0.000126814
43.869999,44.279999,43.767502,44.235001,42.479675,9.50964e-05
44.490002,45.0,44.3475,44.994999,43.209507,0.00012874080000000002
45.072498,45.5975,45.052502,45.43,43.627247,0.0001288284
45.647499,45.875,44.810001,44.9925,43.207108,0.000126774
45.080002,45.130001,44.452499,44.610001,42.839787,0.0001174736
44.625,45.060001,44.517502,44.662498,42.890198,9.09752e-05
44.662498,44.779999,44.404999,44.505001,42.738956,0.0001576188
44.330002,44.3675,43.415001,43.825001,42.085934,0.00013378720000000003
43.810001,44.200001,43.735001,43.810001,42.071526,7.85976e-05
43.759998,43.772499,42.814999,42.817501,41.118412,0.0001482196
42.5,43.169998,42.150002,42.212502,40.537422,0.0001659632
42.0975,42.48,41.235001,41.235001,39.598709,0.00016411519999999998
42.017502,43.275002,41.610001,43.192501,41.478535,0.00015016480000000002
43.419998,43.787498,41.73,42.084999,40.414989,0.0001636904
41.8125,42.505001,41.297501,41.619999,39.968433,0.000166674
41.952499,42.9375,41.724998,41.945,40.280529,0.000153594
41.66,42.235001,41.1175,41.669998,40.016453,0.0001503472
41.91,42.1875,41.220001,42.0975,40.426987,0.00012111199999999999
41.220001,43.002499,41.192501,42.9025,41.200047,0.000138422
43.145,43.557499,43.02,43.200001,41.485737,0.00010773279999999999
42.7425,43.119999,42.049999,42.095001,40.424587,0.00014002119999999998
42.470001,43.272499,42.462502,42.512501,40.825523,0.00011607080000000001
43.25,43.5,42.8825,43.3125,41.593773,0.0001136344
43.057499,43.48,42.924999,43.110001,41.399307,8.97264e-05
43.352501,43.75,43.259998,43.535,41.807442,9.155719999999999e-05
43.695,43.959999,43.462502,43.682499,41.949089,0.00010049720000000001
43.7575,44.047501,43.7075,43.955002,42.210777,8.63136e-05
44.122501,44.735001,44.102501,44.560001,42.791767,0.0001064216
44.452499,44.705002,44.220001,44.459999,42.695736,8.3018e-05
43.439999,43.8475,43.165001,43.200001,41.485737,0.0001392352
42.650002,42.805,41.357498,41.43,39.785976,0.00026196440000000003
41.7075,41.73,41.022499,41.310001,39.670731,0.000146062
41.4175,41.5825,40.305,40.735001,39.118557,0.000134768
40.654999,41.355,40.602501,40.912498,39.289005,0.0001135284
41.029999,41.432499,40.842499,41.055,39.425854,0.000111852
41.0,41.0825,40.157501,40.580002,38.9697,0.0001426232
40.532501,41.814999,40.459999,41.314999,39.675537,0.0001697096
41.602501,42.299999,41.317501,42.275002,40.597446,0.0002142776
43.807499,44.4375,43.450001,44.142502,42.390835,0.0002661576
43.970001,44.375,43.610001,44.2225,42.467659,0.0001362728
44.5625,46.0625,44.5425,45.9575,44.13382,0.0002248052
46.294998,46.9175,46.1875,46.290001,44.453117,0.0001698056
46.247501,46.555,45.9175,46.512501,44.66679,0.0001136112
46.637501,46.849998,46.305,46.84,44.981285,9.284480000000001e-05
46.935001,47.592499,46.912498,47.509998,45.62471,0.0001119572
47.372501,47.514999,46.862499,47.147499,45.451176,0.0001048488
47.252499,47.3825,46.965,47.037498,45.345139,8.311520000000001e-05
46.695,46.767502,46.275002,46.610001,44.933014,9.47808e-05
46.517502,47.115002,46.5,47.044998,45.352367,7.67324e-05
47.0,47.227501,46.59,46.747501,45.065567,6.9176e-05
46.797501,46.952499,46.532501,46.577499,44.901688,7.31908e-05
47.0,47.317501,46.727501,46.907501,45.219814,7.360320000000001e-05
47.095001,47.220001,46.695,46.790001,45.106541,6.09628e-05
46.587502,47.125,46.439999,47.09,45.395748,8.023359999999999e-05
47.192501,47.209999,46.552502,47.037498,45.345139,9.2936e-05
47.057499,47.412498,46.912498,47.145,45.448765,6.984399999999999e-05
46.900002,47.1875,46.717499,46.974998,45.284885,9.00564e-05
46.93,47.0,46.695,46.875,45.188488,7.4762e-05
46.805,47.057499,46.535,46.717499,45.036648,0.0001099312
46.997501,47.564999,46.9375,47.560001,45.848839,9.376999999999999e-05
47.91,48.355,47.837502,47.9575,46.232037,0.00010506480000000001
48.267502,48.485001,48.09,48.327499,46.58873,8.6264e-05
48.407501,48.52,47.98,48.494999,46.750206,8.37344e-05
48.535,48.549999,48.084999,48.365002,46.624878,8.53888e-05
47.7925,48.0,47.442501,47.924999,46.20071,0.00010662720000000001
47.837502,47.9925,47.552502,47.807499,46.087425,7.3234e-05
47.8475,48.1525,47.787498,48.07,46.340492,6.76444e-05
48.105,48.220001,47.610001,47.674999,45.959702,8.65536e-05
47.887501,47.892502,47.555,47.700001,45.983807,8.644039999999999e-05
